datetime,hits,total_bytes,unique_hosts,unique_urls,unique_methods,unique_versions,min_bytes,max_bytes,mean_bytes,std_bytes,median_bytes,count_success,count_redirect_301,count_redirect_302,count_cache_304,count_client_err,count_server_err,hits_lag_1,hits_lag_2,hits_lag_4,bytes_lag_1,bytes_lag_2,bytes_lag_4,hits_roll_mean_2,hits_roll_std_2,hits_roll_mean_4,hits_roll_std_4,bytes_roll_mean_2,bytes_roll_mean_4,bytes_roll_std_2,bytes_roll_std_4,success_rate,redirect_301_rate,redirect_302_rate,cache_304_rate,client_error_rate,server_error_rate,redirect_rate,error_rate,error_rate_lag_1,redirect_rate_lag_1,cache_rate_lag_1,hour,day_of_week,is_weekend,sin_hour,cos_hour,sin_dow,cos_dow,hits_diff_1,bytes_diff_1,hits_pct_change_1,bytes_pct_change_1,bytes_per_hit,is_gap,time_gap_sec
1995-07-05 09:30:00-04:00,1295,32548322,196,356,3,1,0.0,1269716.0,25133.83938223938,96526.3222074523,3985.0,1178,0,42,68,7,0,1040.0,907.0,1079.0,19413126.0,14732636.0,22072171.0,1167.5,180.31222920256963,1075.5,161.32059178335953,25980724.0,23445585.25,9287986.163814414,7922648.67440249,0.9096525096525097,0.0,0.032432432432432434,0.05250965250965251,0.005405405405405406,0.0,0.032432432432432434,0.005405405405405406,0.0038461538461538464,0.03942307692307692,0.11153846153846154,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,255.0,13135196.0,0.2451923076923077,0.6766141630152711,25133.83938223938,0,900.0
1995-07-05 09:45:00-04:00,1214,26555637,183,341,2,1,0.0,1121554.0,21874.495057660624,88612.84285456542,3985.0,1093,0,55,58,8,0,1295.0,1040.0,1060.0,32548322.0,19413126.0,27088257.0,1254.5,57.27564927611035,1114.0,174.2469511928401,29551979.5,23312430.25,4237468.201014905,7845115.878629298,0.9003294892915981,0.0,0.045304777594728174,0.047775947281713346,0.006589785831960461,0.0,0.045304777594728174,0.006589785831960461,0.005405405405405406,0.032432432432432434,0.05250965250965251,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-81.0,-5992685.0,-0.06254826254826251,-0.1841165575294481,21874.495057660624,0,900.0
1995-07-05 10:00:00-04:00,1234,36540618,187,344,2,1,0.0,1269716.0,29611.52188006483,117481.51591638968,3985.0,1130,0,43,60,1,0,1214.0,1295.0,907.0,26555637.0,32548322.0,14732636.0,1224.0,14.142135623730951,1195.75,109.39949725661445,31548127.5,28764425.75,7060447.775118834,7463524.446627089,0.9157212317666127,0.0,0.03484602917341977,0.04862236628849271,0.0008103727714748784,0.0,0.03484602917341977,0.0008103727714748784,0.006589785831960461,0.045304777594728174,0.047775947281713346,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,20.0,9984981.0,0.016474464579901094,0.37600231544059737,29611.52188006483,0,900.0
1995-07-05 10:15:00-04:00,1092,24053207,179,279,2,1,0.0,1269716.0,22026.746336996337,87396.58346343072,3635.0,938,0,49,102,3,0,1234.0,1214.0,1040.0,36540618.0,26555637.0,19413126.0,1163.0,100.40916292848975,1208.75,85.11707623424726,30296912.5,29924446.0,8829932.997563487,5670942.857249337,0.8589743589743589,0.0,0.04487179487179487,0.09340659340659341,0.0027472527472527475,0.0,0.04487179487179487,0.0027472527472527475,0.0008103727714748784,0.03484602917341977,0.04862236628849271,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-142.0,-12487411.0,-0.11507293354943271,-0.3417405529375557,22026.746336996337,0,900.0
1995-07-05 10:30:00-04:00,1376,22344489,207,363,2,1,0.0,1269716.0,16238.727470930233,60035.78815899005,3985.0,1204,0,48,118,6,0,1092.0,1234.0,1295.0,24053207.0,36540618.0,32548322.0,1234.0,200.8183258569795,1229.0,116.3729636413315,23198848.0,27373487.75,1208246.0849355152,6351384.351883785,0.875,0.0,0.03488372093023256,0.08575581395348837,0.00436046511627907,0.0,0.03488372093023256,0.00436046511627907,0.0027472527472527475,0.04487179487179487,0.09340659340659341,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,284.0,-1708718.0,0.26007326007326004,-0.07103909262494601,16238.727470930233,0,900.0
1995-07-05 10:45:00-04:00,1272,24448292,196,357,2,1,0.0,1269716.0,19220.35534591195,77814.3116972609,3618.0,1104,0,53,104,11,0,1376.0,1092.0,1214.0,22344489.0,24053207.0,26555637.0,1324.0,73.53910524340094,1243.5,117.48900657792056,23396390.5,26846651.5,1487613.3675806022,6526814.285324525,0.8679245283018868,0.0,0.041666666666666664,0.08176100628930817,0.008647798742138365,0.0,0.041666666666666664,0.008647798742138365,0.00436046511627907,0.03488372093023256,0.08575581395348837,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-104.0,2103803.0,-0.07558139534883723,0.09415310415020017,19220.35534591195,0,900.0
1995-07-05 11:00:00-04:00,1331,17495129,191,336,1,1,0.0,543680.0,13144.34936138242,30870.19305556136,3225.0,1202,0,54,72,3,0,1272.0,1376.0,1234.0,24448292.0,22344489.0,36540618.0,1301.5,41.71930009000631,1267.75,124.6658868068299,20971710.5,22085279.25,4916628.707995398,3193390.982323367,0.9030803906836965,0.0,0.0405709992486852,0.054094665664913597,0.002253944402704733,0.0,0.0405709992486852,0.002253944402704733,0.008647798742138365,0.041666666666666664,0.08176100628930817,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,59.0,-6953163.0,0.046383647798742045,-0.2844028122700759,13144.34936138242,0,900.0
1995-07-05 11:15:00-04:00,1666,29388451,217,404,2,1,0.0,1105920.0,17640.126650660262,72136.21052015395,3258.0,1441,0,58,165,2,0,1331.0,1272.0,1092.0,17495129.0,24448292.0,24053207.0,1498.5,236.88077169749343,1411.25,175.09116672941178,23441790.0,23419090.25,8409848.637035152,4930875.809422589,0.8649459783913566,0.0,0.03481392557022809,0.09903961584633854,0.0012004801920768306,0.0,0.03481392557022809,0.0012004801920768306,0.002253944402704733,0.0405709992486852,0.054094665664913597,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,335.0,11893322.0,0.2516904583020285,0.6798076195951457,17640.126650660262,0,900.0
1995-07-05 11:30:00-04:00,1436,26420826,220,418,3,1,0.0,1121554.0,18398.90389972145,74171.82437901887,3722.5,1298,0,50,85,3,0,1666.0,1331.0,1376.0,29388451.0,17495129.0,22344489.0,1551.0,162.63455967290594,1426.25,173.6286746671375,27904638.5,24438174.5,2098427.761518728,5054441.201418176,0.903899721448468,0.0,0.034818941504178275,0.059192200557103065,0.0020891364902506965,0.0,0.034818941504178275,0.0020891364902506965,0.0012004801920768306,0.03481392557022809,0.09903961584633854,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-230.0,-2967625.0,-0.13805522208883558,-0.1009792928521479,18398.90389972145,0,900.0
1995-07-05 11:45:00-04:00,1742,37463383,219,443,2,1,0.0,1121554.0,21505.96039035591,90283.819233344,3985.0,1570,0,63,104,5,0,1436.0,1666.0,1272.0,26420826.0,29388451.0,24448292.0,1589.0,216.37467504308356,1543.75,192.45843707148822,31942104.5,27691947.25,7808266.936338979,8245199.274848296,0.9012629161882894,0.0,0.03616532721010333,0.05970149253731343,0.0028702640642939152,0.0,0.03616532721010333,0.0028702640642939152,0.0020891364902506965,0.034818941504178275,0.059192200557103065,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,306.0,11042557.0,0.21309192200557092,0.4179489694985312,21505.96039035591,0,900.0
1995-07-05 12:00:00-04:00,1411,30955449,245,362,2,1,0.0,1121554.0,21938.65981573352,86396.79425689703,3985.0,1279,0,38,87,7,0,1742.0,1436.0,1331.0,37463383.0,26420826.0,17495129.0,1576.5,234.05234457274722,1563.75,165.2076975607775,34209416.0,31057027.25,4601804.262914493,4666555.505902136,0.9064493267186393,0.0,0.026931254429482635,0.06165839829907867,0.004961020552799433,0.0,0.026931254429482635,0.004961020552799433,0.0028702640642939152,0.03616532721010333,0.05970149253731343,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-331.0,-6507934.0,-0.1900114810562572,-0.1737145307993141,21938.65981573352,0,900.0
1995-07-05 12:15:00-04:00,1554,34661009,261,369,2,1,0.0,1121554.0,22304.381595881598,82635.39223381225,3985.0,1380,0,56,112,6,0,1411.0,1742.0,1666.0,30955449.0,37463383.0,29388451.0,1482.5,101.1162697096763,1535.75,150.97985516838548,32808229.0,32375166.75,2620226.604093623,4781380.262902635,0.888030888030888,0.0,0.036036036036036036,0.07207207207207207,0.003861003861003861,0.0,0.036036036036036036,0.003861003861003861,0.004961020552799433,0.026931254429482635,0.06165839829907867,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,143.0,3705560.0,0.10134656272147424,0.11970622684232435,22304.381595881598,0,900.0
1995-07-05 12:30:00-04:00,1794,37611653,272,467,2,1,0.0,1121554.0,20965.246934225193,75347.31374993084,3985.0,1603,0,69,119,3,0,1554.0,1411.0,1436.0,34661009.0,30955449.0,26420826.0,1674.0,169.7056274847714,1625.25,176.15026729093165,36136331.0,35172873.5,2086420.3812673993,3122112.2069720086,0.8935340022296544,0.0,0.038461538461538464,0.06633221850613155,0.0016722408026755853,0.0,0.038461538461538464,0.0016722408026755853,0.003861003861003861,0.036036036036036036,0.07207207207207207,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,240.0,2950644.0,0.15444015444015435,0.08512862392436404,20965.246934225193,0,900.0
1995-07-05 12:45:00-04:00,1406,23908332,235,351,2,1,0.0,1269716.0,17004.503556187767,73393.81723046856,3985.0,1230,0,37,132,7,0,1794.0,1554.0,1742.0,37611653.0,34661009.0,37463383.0,1600.0,274.35743110038044,1541.25,181.93657319699813,30759992.5,31784110.75,9689711.203876022,5914709.444293739,0.8748221906116643,0.0,0.02631578947368421,0.09388335704125178,0.004978662873399715,0.0,0.02631578947368421,0.004978662873399715,0.0016722408026755853,0.038461538461538464,0.06633221850613155,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-388.0,-13703321.0,-0.21627647714604237,-0.3643371111607352,17004.503556187767,0,900.0
1995-07-05 13:00:00-04:00,1528,28817325,230,356,1,1,0.0,1269716.0,18859.505890052355,87726.30410790246,3985.0,1389,0,50,85,4,0,1406.0,1794.0,1411.0,23908332.0,37611653.0,30955449.0,1467.0,86.2670273047588,1570.5,162.36892149258938,26362828.5,31249579.75,3471182.2390972935,6108016.788393722,0.9090314136125655,0.0,0.032722513089005235,0.055628272251308904,0.002617801047120419,0.0,0.032722513089005235,0.002617801047120419,0.004978662873399715,0.02631578947368421,0.09388335704125178,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,122.0,4908993.0,0.0867709815078237,0.20532561619104173,18859.505890052355,0,900.0
1995-07-05 13:15:00-04:00,892,22459328,157,255,2,1,0.0,1269716.0,25178.618834080717,99799.13450676309,3977.0,810,0,26,55,1,0,1528.0,1406.0,1554.0,28817325.0,23908332.0,34661009.0,1210.0,449.7199128346442,1405.0,378.4265670730144,25638326.5,28199159.5,4495782.793463726,6839445.122622178,0.9080717488789237,0.0,0.02914798206278027,0.061659192825112105,0.0011210762331838565,0.0,0.02914798206278027,0.0011210762331838565,0.002617801047120419,0.032722513089005235,0.055628272251308904,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-636.0,-6357997.0,-0.4162303664921466,-0.22063106134937926,25178.618834080717,0,900.0
1995-07-05 13:30:00-04:00,973,24832836,144,295,1,1,0.0,1269716.0,25521.928057553956,88971.2050923635,3985.0,929,0,17,26,1,0,892.0,1528.0,1794.0,22459328.0,28817325.0,37611653.0,932.5,57.27564927611035,1199.75,314.3314333629394,23646082.0,25004455.25,1678323.60200052,2723146.941519357,0.9547790339157246,0.0,0.017471736896197326,0.02672147995889003,0.0010277492291880781,0.0,0.017471736896197326,0.0010277492291880781,0.0011210762331838565,0.02914798206278027,0.061659192825112105,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,81.0,2373508.0,0.09080717488789247,0.10568027680970693,25521.928057553956,0,900.0
1995-07-05 13:45:00-04:00,1722,32739130,238,371,2,1,0.0,1121554.0,19012.2706155633,74319.7330586051,3635.0,1562,0,50,108,2,0,973.0,892.0,1406.0,24832836.0,22459328.0,23908332.0,1347.5,529.622979108724,1278.75,408.9232813132556,28785983.0,27212154.75,5590594.101454513,4523072.214590973,0.9070847851335656,0.0,0.029036004645760744,0.0627177700348432,0.0011614401858304297,0.0,0.029036004645760744,0.0011614401858304297,0.0010277492291880781,0.017471736896197326,0.02672147995889003,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,749.0,7906294.0,0.7697841726618706,0.31838063119331195,19012.2706155633,0,900.0
1995-07-05 14:00:00-04:00,1821,34968125,267,395,2,1,0.0,887988.0,19202.7045579352,68009.38714162697,3635.0,1610,0,72,128,11,0,1722.0,973.0,1528.0,32739130.0,24832836.0,28817325.0,1771.5,70.0035713374682,1352.0,487.20358509901513,33853627.5,28749854.75,1576137.4797309085,6041384.074382698,0.8841295991213619,0.0,0.039538714991762765,0.07029104887424492,0.0060406370126304225,0.0,0.039538714991762765,0.0060406370126304225,0.0011614401858304297,0.029036004645760744,0.0627177700348432,14,2,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,99.0,2228995.0,0.057491289198606355,0.06808351352036546,19202.7045579352,0,900.0
1995-07-05 14:15:00-04:00,2065,45873132,263,484,3,1,0.0,1121554.0,22214.59176755448,85452.2608058604,3510.0,1856,0,78,125,6,0,1821.0,1722.0,892.0,34968125.0,32739130.0,22459328.0,1943.0,172.5340546095176,1645.25,470.7755126738574,40420628.5,34603305.75,7711004.398586769,8681000.463712169,0.8987893462469734,0.0,0.03777239709443099,0.06053268765133172,0.0029055690072639223,0.0,0.03777239709443099,0.0029055690072639223,0.0060406370126304225,0.039538714991762765,0.07029104887424492,14,2,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,244.0,10905007.0,0.13399231191652938,0.31185563995781873,22214.59176755448,0,900.0
1995-07-05 14:30:00-04:00,2113,40107242,258,518,2,1,0.0,1269716.0,18981.18409843824,69718.79098473242,3635.0,1953,0,53,96,11,0,2065.0,1821.0,973.0,45873132.0,34968125.0,24832836.0,2089.0,33.94112549695428,1930.25,188.73151123575872,42990187.0,38421907.25,4077099.9185757027,5847611.267235613,0.9242782773308093,0.0,0.025082820634169428,0.04543303360151443,0.005205868433506862,0.0,0.025082820634169428,0.005205868433506862,0.0029055690072639223,0.03777239709443099,0.06053268765133172,14,2,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,48.0,-5765890.0,0.02324455205811149,-0.1256920935766932,18981.18409843824,0,900.0
1995-07-05 14:45:00-04:00,2035,43461145,255,536,2,1,0.0,1121554.0,21356.82800982801,78837.01115302808,3850.0,1847,0,62,122,4,0,2113.0,2065.0,1722.0,40107242.0,45873132.0,32739130.0,2074.0,55.154328932550705,2008.5,129.0620006043606,41784193.5,41102411.0,2371567.554741905,4723813.114104393,0.9076167076167077,0.0,0.030466830466830467,0.05995085995085995,0.0019656019656019656,0.0,0.030466830466830467,0.0019656019656019656,0.005205868433506862,0.025082820634169428,0.04543303360151443,14,2,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-78.0,3353903.0,-0.03691433980123049,0.08362337654631058,21356.82800982801,0,900.0
1995-07-05 15:00:00-04:00,1851,38264752,256,442,1,1,0.0,1121554.0,20672.4754186926,76635.23170077289,3985.0,1672,0,55,114,10,0,2035.0,2113.0,1821.0,43461145.0,40107242.0,34968125.0,1943.0,130.10764773832474,2016.0,114.59493880621417,40862948.5,41926567.75,3674404.728010307,3398486.7949896306,0.9032955159373312,0.0,0.02971366828741221,0.06158833063209076,0.005402485143165856,0.0,0.02971366828741221,0.005402485143165856,0.0019656019656019656,0.030466830466830467,0.05995085995085995,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-184.0,-5196393.0,-0.09041769041769043,-0.11956410720426258,20672.4754186926,0,900.0
1995-07-05 15:15:00-04:00,1947,44932131,275,493,2,1,0.0,1269716.0,23077.62249614792,84379.59078918936,3985.0,1777,0,55,109,6,0,1851.0,2035.0,2065.0,38264752.0,43461145.0,45873132.0,1899.0,67.88225099390856,1986.5,112.9527924990494,41598441.5,41691317.5,4714548.903640782,3048814.4054713533,0.9126861838726246,0.0,0.02824858757062147,0.055983564458140726,0.0030816640986132513,0.0,0.02824858757062147,0.0030816640986132513,0.005402485143165856,0.02971366828741221,0.06158833063209076,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,96.0,6667379.0,0.05186385737439214,0.17424336109639493,23077.62249614792,0,900.0
1995-07-05 15:30:00-04:00,1671,37142148,247,451,2,1,0.0,946425.0,22227.497307001795,67811.41385523057,3985.0,1502,0,57,103,9,0,1947.0,1851.0,2113.0,44932131.0,38264752.0,40107242.0,1809.0,195.16147160748713,1876.0,155.96153371905513,41037139.5,40950044.0,5508349.804627925,3824199.706250094,0.8988629563135847,0.0,0.03411131059245961,0.061639736684619986,0.005385996409335727,0.0,0.03411131059245961,0.005385996409335727,0.0030816640986132513,0.02824858757062147,0.055983564458140726,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-276.0,-7789983.0,-0.14175654853620956,-0.17337221330544061,22227.497307001795,0,900.0
1995-07-05 15:45:00-04:00,1288,30937487,193,392,3,1,0.0,1269716.0,24019.78804347826,103622.61938218317,3635.0,1158,0,38,78,14,0,1671.0,1947.0,2035.0,37142148.0,44932131.0,43461145.0,1479.5,270.82189719444773,1689.25,290.93684881774595,34039817.5,37819129.5,4387357.868063705,5733197.979041509,0.8990683229813664,0.0,0.029503105590062112,0.06055900621118013,0.010869565217391304,0.0,0.029503105590062112,0.010869565217391304,0.005385996409335727,0.03411131059245961,0.061639736684619986,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-383.0,-6204661.0,-0.22920406941950933,-0.1670517547881183,24019.78804347826,0,900.0
1995-07-05 16:00:00-04:00,1775,36733393,253,428,3,1,0.0,1121554.0,20694.869295774646,76303.66888162642,3985.0,1606,0,75,86,8,0,1288.0,1671.0,1851.0,30937487.0,37142148.0,38264752.0,1531.5,344.36100243784864,1670.25,279.0930251128943,33835440.0,37436289.75,4098324.435719798,5744639.71712943,0.9047887323943662,0.0,0.04225352112676056,0.048450704225352116,0.004507042253521127,0.0,0.04225352112676056,0.004507042253521127,0.010869565217391304,0.029503105590062112,0.06055900621118013,16,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,487.0,5795906.0,0.37810559006211175,0.1873424948833109,20694.869295774646,0,900.0
1995-07-05 16:15:00-04:00,2017,41614003,258,457,4,1,0.0,1269716.0,20631.63262270699,88072.49455127028,3635.0,1823,0,64,125,4,1,1775.0,1288.0,1947.0,36733393.0,30937487.0,44932131.0,1896.0,171.1198410471445,1687.75,303.36927442749806,39173698.0,36606757.75,3451112.4273268757,4378577.205622495,0.9038175508180466,0.0,0.03173029251363411,0.061973227565691624,0.0019831432821021317,0.0004957858205255329,0.03173029251363411,0.002478929102627665,0.004507042253521127,0.04225352112676056,0.048450704225352116,16,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,242.0,4880610.0,0.13633802816901408,0.13286575514546128,20631.63262270699,0,900.0
1995-07-05 16:30:00-04:00,1581,45271468,239,396,3,1,0.0,1269716.0,28634.704617330804,102362.6685132331,3985.0,1403,0,64,107,7,0,2017.0,1775.0,1671.0,41614003.0,36733393.0,37142148.0,1799.0,308.2985565973347,1665.25,308.32274756603124,43442735.5,38639087.75,2586218.303452456,6212485.147342425,0.8874130297280203,0.0,0.04048070841239722,0.06767868437697659,0.004427577482605946,0.0,0.04048070841239722,0.004427577482605946,0.002478929102627665,0.03173029251363411,0.061973227565691624,16,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-436.0,3657465.0,-0.21616261774913237,0.08789024694403946,28634.704617330804,0,900.0
1995-07-05 16:45:00-04:00,1838,38529052,240,483,2,1,0.0,1269716.0,20962.48748639826,71148.67127857874,3985.0,1673,0,73,77,15,0,1581.0,2017.0,1288.0,45271468.0,41614003.0,30937487.0,1709.5,181.7264427649427,1802.75,179.8969612491179,41900260.0,40536979.0,4767608.075180677,3744970.141599793,0.9102285092491839,0.0,0.0397170837867247,0.041893362350380846,0.008161044613710556,0.0,0.0397170837867247,0.008161044613710556,0.004427577482605946,0.04048070841239722,0.06767868437697659,16,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,257.0,-6742416.0,0.1625553447185326,-0.14893301008043303,20962.48748639826,0,900.0
1995-07-05 17:00:00-04:00,1292,33060225,186,395,1,1,0.0,1269716.0,25588.40944272446,104343.095430042,3985.0,1191,0,38,61,2,0,1838.0,1581.0,1775.0,38529052.0,45271468.0,36733393.0,1565.0,386.08030252785494,1682.0,315.62741748249096,35794638.5,39618687.0,3867044.656836083,5168363.6099022655,0.9218266253869969,0.0,0.029411764705882353,0.04721362229102167,0.0015479876160990713,0.0,0.029411764705882353,0.0015479876160990713,0.008161044613710556,0.0397170837867247,0.041893362350380846,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-546.0,-5468827.0,-0.2970620239390642,-0.14194034672848943,25588.40944272446,0,900.0
1995-07-05 17:15:00-04:00,1334,29743498,180,344,2,1,0.0,2973350.0,22296.475262368815,113582.41516933402,3985.0,1203,0,66,64,1,0,1292.0,1838.0,2017.0,33060225.0,38529052.0,41614003.0,1313.0,29.698484809834994,1511.25,252.40097067959138,31401861.5,36651060.75,2345280.1530445144,6793300.543417626,0.9017991004497751,0.0,0.049475262368815595,0.047976011994003,0.0007496251874062968,0.0,0.049475262368815595,0.0007496251874062968,0.0015479876160990713,0.029411764705882353,0.04721362229102167,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,42.0,-3316727.0,0.03250773993808043,-0.10032378787500695,22296.475262368815,0,900.0
1995-07-05 17:30:00-04:00,866,20971588,143,277,3,1,0.0,1065779.0,24216.6143187067,89177.11509701154,3601.0,749,0,38,70,9,0,1334.0,1292.0,1581.0,29743498.0,33060225.0,45271468.0,1100.0,330.92597359530424,1332.5,397.8253385595241,25357543.0,30576090.75,6202677.044958089,7356634.180070272,0.8648960739030023,0.0,0.04387990762124711,0.08083140877598152,0.010392609699769052,0.0,0.04387990762124711,0.010392609699769052,0.0007496251874062968,0.049475262368815595,0.047976011994003,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-468.0,-8771910.0,-0.3508245877061469,-0.29491857346435846,24216.6143187067,0,900.0
1995-07-05 17:45:00-04:00,1234,31198146,168,308,1,1,0.0,1121554.0,25282.128038897892,109740.73906795362,3635.0,1089,0,39,101,5,0,866.0,1334.0,1838.0,20971588.0,29743498.0,38529052.0,1050.0,260.2152954766495,1181.5,214.2918570548119,26084867.0,28743364.25,7231268.509997537,5356056.191296496,0.8824959481361426,0.0,0.031604538087520256,0.08184764991896272,0.004051863857374392,0.0,0.031604538087520256,0.004051863857374392,0.010392609699769052,0.04387990762124711,0.08083140877598152,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,368.0,10226558.0,0.42494226327944573,0.48763870432701606,25282.128038897892,0,900.0
1995-07-05 18:00:00-04:00,1034,27372051,151,311,2,1,0.0,1030878.0,26472.002901353964,91327.20697491149,3985.0,921,0,42,61,10,0,1234.0,866.0,1292.0,31198146.0,20971588.0,33060225.0,1134.0,141.4213562373095,1117.0,208.70074269153895,29285098.5,27321320.75,2705457.7199639436,4517314.696592161,0.8907156673114119,0.0,0.04061895551257253,0.05899419729206963,0.009671179883945842,0.0,0.04061895551257253,0.009671179883945842,0.004051863857374392,0.031604538087520256,0.08184764991896272,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-200.0,-3826095.0,-0.16207455429497564,-0.12263853755925114,26472.002901353964,0,900.0
1995-07-05 18:15:00-04:00,1099,22384492,133,338,2,1,0.0,1121554.0,20368.054595086443,65477.84212216493,3985.0,976,0,41,73,9,0,1034.0,1234.0,1334.0,27372051.0,31198146.0,29743498.0,1066.5,45.96194077712559,1058.25,152.85804961902818,24878271.5,25481569.25,3526736.7904679957,4696984.470684093,0.8880800727934486,0.0,0.0373066424021838,0.06642402183803457,0.00818926296633303,0.0,0.0373066424021838,0.00818926296633303,0.009671179883945842,0.04061895551257253,0.05899419729206963,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,65.0,-4987559.0,0.06286266924564798,-0.18221356521657806,20368.054595086443,0,900.0
1995-07-05 18:30:00-04:00,1112,28025349,132,396,2,1,0.0,1121554.0,25202.651978417267,100554.1218200755,3913.5,1032,0,35,35,10,0,1099.0,1034.0,866.0,22384492.0,27372051.0,20971588.0,1105.5,9.192388155425117,1119.75,83.46007029312455,25204920.5,27245009.5,3988688.236403605,3645864.681773989,0.9280575539568345,0.0,0.03147482014388489,0.03147482014388489,0.008992805755395683,0.0,0.03147482014388489,0.008992805755395683,0.00818926296633303,0.0373066424021838,0.06642402183803457,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,13.0,5640857.0,0.01182893539581431,0.251998437132279,25202.651978417267,0,900.0
1995-07-05 18:45:00-04:00,998,24439531,138,335,2,1,0.0,1121554.0,24488.508016032065,90722.86007792952,3985.0,897,0,40,57,4,0,1112.0,1099.0,1234.0,28025349.0,22384492.0,31198146.0,1055.0,80.61017305526642,1060.75,53.98379386445492,26232440.0,25555355.75,2535556.2239007833,2626828.891787878,0.8987975951903807,0.0,0.04008016032064128,0.05711422845691383,0.004008016032064128,0.0,0.04008016032064128,0.004008016032064128,0.008992805755395683,0.03147482014388489,0.03147482014388489,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-114.0,-3585818.0,-0.10251798561151082,-0.12794909351530293,24488.508016032065,0,900.0
1995-07-05 19:00:00-04:00,1299,22956059,161,453,2,1,0.0,1269716.0,17672.100846805235,59128.97353004127,3985.0,1179,0,42,74,4,0,998.0,1112.0,1034.0,24439531.0,28025349.0,27372051.0,1148.5,212.83914113715082,1127.0,125.4777536723806,23697795.0,24451357.75,1048973.11090037,2535179.527329153,0.9076212471131639,0.0,0.03233256351039261,0.05696689761354888,0.003079291762894534,0.0,0.03233256351039261,0.003079291762894534,0.004008016032064128,0.04008016032064128,0.05711422845691383,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,301.0,-1483472.0,0.30160320641282556,-0.06069969182305501,17672.100846805235,0,900.0
